time,XLE,XLB,XLI,XLY,XLP,XLV,XLF,XTL,XLU,XLK,XLRE
2000-03-02,15.8630031659,12.3215560951,17.092771213,19.4571065981,12.1604329439,20.4675129044,10.9077755975,,12.0310616285,44.4583932775,
2000-03-03,15.6132378286,12.7219611676,17.5594225332,19.8177075485,12.0947976336,20.7500732596,11.0076540247,,12.1374902506,45.6907487403,
2000-03-06,15.5203018892,12.4186239914,17.4860916114,19.3496935491,11.8024221605,20.3443455701,10.8972620789,,11.7996950587,45.6127515591,
2000-03-07,16.5890651929,12.0182189189,16.7927810786,18.8126283039,11.1699364431,19.9675984299,10.5713430008,,11.6608751169,44.36479666,
2000-03-08,16.3160658707,12.2730221469,16.9661087118,19.0351267626,11.5160135338,19.8661665076,10.4504375363,,11.744167082,45.1447684719,
2000-03-09,16.3392998556,12.2548219163,17.1461027925,19.4187447949,11.8203226997,20.3298552955,10.5030051296,,11.8367137099,46.5097191427,
2000-03-10,16.1185769994,12.3640232997,17.186101477,19.1578845329,11.6830852327,20.1632171374,10.5398024448,,11.8367137099,46.6033157602,
2000-03-13,15.8804286545,12.5520923489,16.9261100272,19.00443732,11.4981129946,20.0183143911,10.6449376313,,11.873732361,45.9247402838,
2000-03-14,16.0837260221,12.3336895821,16.8327797632,19.0351267626,11.4324776843,20.0690303523,10.6028835567,,11.7904403959,44.8717783378,
2000-03-15,16.0082155713,13.0738322919,17.5127574012,20.1859808595,12.1604329439,20.1704622747,11.2547217129,,11.8598503669,44.0918065259,
2000-03-16,16.699426621,13.898909411,18.4860587261,21.6974359067,12.8287197397,21.2137620475,12.2114519099,,12.4197574657,45.6283509953,
2000-03-17,16.1919963916,13.3798509687,18.4310005367,21.7318387719,12.6248504991,21.2354974594,12.2244781595,,12.4183137383,46.7047120957,
2000-03-20,15.9355356856,13.5440582306,18.5378856432,21.524283184,12.5170992857,21.6484702862,11.9923344223,,12.3670369173,46.5097191427,
2000-03-21,16.4484570976,13.702183742,18.932024473,21.7625877479,12.750560248,21.7788827578,12.4302419266,,12.2877909213,47.7264751693,
2000-03-22,16.3202267446,13.3494422165,18.8518606432,21.6703408199,12.6487952131,22.3367583307,12.5410378011,,12.0034376412,48.5532452899,
2000-03-23,16.3027407873,13.7630012464,19.2927617072,21.7318387719,12.5410439998,22.4236999785,12.9736693113,,12.2085449252,49.481411746,
2000-03-24,16.3377127018,13.6961019916,19.4063271327,21.8010239678,12.3195553945,22.6193186859,13.1266731381,,12.0920066957,49.9025965244,
2000-03-27,16.3959992259,13.6352844872,19.1658356433,21.7395260159,12.1579285745,22.459925665,12.6940416279,,12.2598217462,50.3081818666,
2000-03-28,16.3202267446,13.3798509687,19.1123930901,21.8163984558,12.301596859,22.481661077,12.7942855144,,12.1992218668,49.0914258401,
2000-03-29,17.1770386487,13.6535297385,19.3528845795,22.2468841195,12.600905785,22.1411396233,12.6940416279,,12.4183137383,47.6484779881,
2000-03-30,17.1770386487,14.0245165154,19.4798106434,22.7388677351,12.7685187835,21.829598719,12.720421598,,12.3903445632,46.3615244985,
2000-03-31,17.0837802101,14.0184347649,19.50653192,22.5005631713,12.7026708198,22.2208361338,12.8048375024,,12.460267501,47.2350929278,
2000-04-03,17.3752128306,14.474566048,19.593376069,23.1693533988,13.2833301363,22.2135909965,13.4221288035,,12.5441750262,45.2383650894,
2000-04-04,17.1595526914,14.3407675383,19.372925537,22.884925371,13.6544732045,21.9600111906,12.8839774128,,12.7166516059,44.8015808747,
2000-04-05,16.6466312795,14.2252142799,19.2994420263,22.915674347,13.4689016704,21.8151084443,12.7837335263,,12.8844666564,45.0901704451,
2000-04-06,17.0837802101,14.1400697737,19.4664500051,23.1616661548,13.2234683511,22.2353264084,12.926185365,,12.9637126525,45.675149304,
2000-04-07,16.8214908517,13.9150450075,19.7603840477,23.1616661548,13.0558553525,22.2932875069,12.6623856637,,12.9264204191,47.2350929278,
2000-04-10,16.5766874505,14.2556230321,19.7937856435,23.6997732344,13.3850951711,22.1411396233,13.0264292516,,12.898451244,45.5347543779,
2000-04-11,16.868120071,14.5962010568,20.0275968138,23.8688926023,13.6185561334,22.3367583307,13.105569162,,13.234081345,44.4115949688,
2000-04-12,17.0138363812,14.9793513345,19.6735398988,23.8150818943,13.7801829534,21.9310306413,13.2480210007,,13.3506195745,41.5334989829,
2000-04-13,16.9788644668,14.5597105541,19.726982452,23.3769089867,13.6844040971,21.3731550683,12.8998053949,,13.3646041621,40.7379277348,
2000-04-14,16.611659365,13.7630012464,18.4310005367,21.524283184,13.0079659243,20.0835206269,11.8551585777,,12.8798051273,38.6086046883,
2000-04-17,16.2094823488,13.7812464978,18.885262239,21.547344916,13.3850951711,20.2501587851,11.9554024642,,12.6793593725,40.7067288623,
2000-04-18,16.2910834825,13.5197312288,18.9587457497,22.0085795557,13.4689016704,20.8080343581,12.4302419266,,12.7166516059,43.0232451436,
2000-04-19,16.6466312795,13.3494422165,19.0255489412,22.1700116796,13.6305284904,21.3514196564,12.2666861117,,12.8331898354,41.603696446,
2000-04-20,16.6757745415,13.6839384907,19.1858766008,22.4621269513,13.6185561334,21.4383613041,12.4988298489,,12.8798051273,41.2449094125,
2000-04-24,16.8564627662,13.7143472429,19.2059175582,22.7004315152,13.9956853802,21.1340655371,12.7942855144,,13.2294198158,39.9735553591,
2000-04-25,16.8856060282,13.7325924942,20.2079654308,23.1078554469,13.9298374165,21.6702056981,13.1899850664,,13.620988267,42.2900716404,
2000-04-26,17.1012661673,13.4954042271,19.907351069,23.0847937149,13.7682105964,21.8948049548,12.926185365,,13.593019092,41.4867006742,
2000-04-27,17.3402409161,13.4467502235,19.9273920265,22.6081845872,13.7682105964,21.7571473458,12.6623856637,,13.285358166,42.7736541638,
2000-04-28,16.8331481565,13.550139981,19.7937856435,22.0316412877,13.3731228141,21.9600111906,12.926185365,,13.2760351076,42.8984496537,
2000-05-01,17.1012661673,13.5318947297,20.2480473457,22.7004315152,13.5467219912,22.0324625637,12.6360056936,,13.2760351076,43.506827667,
2000-05-02,17.3518982209,13.9515355101,20.0409574521,22.5466866353,13.5826390623,21.5905091877,12.514657831,,12.795897602,42.7034567007,
2000-05-03,16.9030919854,13.7204289934,19.372925537,21.4781597201,13.5826390623,20.9891627908,12.2930660819,,12.8425128938,40.8549235066,
2000-05-04,17.3402409161,13.8663910039,19.4063271327,21.1245464963,13.5826390623,20.923956555,12.1031302969,,12.8192052479,40.558534218,
2000-05-05,17.5209291408,13.8542275031,19.7470234094,21.3936000361,13.8999065239,20.8949760058,12.1822702073,,12.847174423,41.6660941909,
2000-05-08,17.7424179323,13.7812464978,19.7403430903,21.3321020842,14.1872430928,20.945691967,12.4249659325,,12.9357434774,40.1919474665,
2000-05-09,17.7482465847,14.0245165154,19.5800154307,21.547344916,14.2530910565,20.7935440834,12.3880339743,,12.8937897148,39.4509742452,
2000-05-10,17.8065331088,13.8542275031,19.3862861753,21.547344916,14.1632983787,20.7645635342,12.0609223447,,13.1408507614,37.5400433061,
2000-05-11,18.3602550876,14.0366800163,19.860588835,21.7395260159,14.1453398432,20.7428281223,12.4249659325,,13.336634987,38.5930052521,
2000-05-12,18.4243702641,14.0853340198,20.1010803244,22.0547030196,13.9537821305,21.1050849878,12.5621417772,,13.1268661739,39.0999869298,
2000-05-15,18.8090613231,14.3286040374,20.435096282,22.1238882156,14.3009804847,21.4528515788,13.1266731381,,13.3785887496,39.8253607149,
2000-05-16,18.4418562214,14.1765602764,20.6288255373,22.2930075835,14.235132521,21.7354119339,13.0475332277,,13.3226503995,41.0187175871,
2000-05-17,18.5351146599,14.2191325295,20.4885388352,21.7625877479,14.2830219491,21.4890772653,12.8259414785,,13.1175431155,40.4337387281,
2000-05-18,18.5059713979,14.1035792711,20.395014367,22.2007606555,14.2530910565,21.4673418534,12.9947732874,,13.2294198158,39.4119756546,
2000-05-19,18.5409433123,14.1400697737,19.8338675584,21.6319046,14.3548560914,20.8949760058,12.7626295502,,12.9776972401,37.8754311852,
2000-05-22,18.3893983497,14.0670887685,19.4864909626,21.3090403522,14.3129528417,20.6631316118,12.926185365,,13.0662662945,37.7038373865,
2000-05-23,18.3136258684,13.8663910039,19.4063271327,21.2091061803,14.235132521,20.4892483164,13.0106012695,,12.8285283063,35.8787033467,
2000-05-24,18.3485977828,13.8055734995,19.6869005371,20.8247439805,14.546413804,20.6269059253,13.1741570843,,13.0429586486,37.2904523262,
2000-05-25,17.9988786383,13.3068699634,19.3328436221,20.6325628807,14.5045105544,20.4675129044,12.8417694606,,12.8285283063,36.682074313,
2000-05-26,18.0047072907,13.094008698,19.2259585157,20.202077217,14.5523999826,20.3081198836,12.7942855144,,13.080250882,36.8068698029,
2000-05-30,18.2611679967,13.2399707086,19.5733351115,20.3558220969,14.4685934833,21.1485558117,13.0580852157,,13.1781429948,39.1935835472,
2000-05-31,18.8090613231,13.1244174502,19.7069414945,20.8401184685,14.3309113773,21.3731550683,13.2163650365,,13.2480659326,38.4370108897,
2000-06-01,18.6342017508,13.1609079529,19.860588835,20.9938633484,14.3668284484,21.2354974594,13.6542725407,,13.3459580454,40.1685483121,
2000-06-02,17.9988786383,13.3798509687,20.0075558563,21.570406648,13.8699756313,21.7571473458,14.2135279075,,13.2993427536,41.9936823519,
2000-06-05,17.7424179323,13.2642977103,19.9808345797,21.4550979881,13.8520170957,21.69194111,13.8916922719,,12.9963433568,42.1184778418,
2000-06-06,18.4360275689,13.2825429617,19.8338675584,20.7709332726,13.8999065239,21.5108126773,13.5856846184,,13.2993427536,41.5334989829,
2000-06-07,18.1970528202,13.0027824414,19.7403430903,20.7709332726,14.0495609869,21.4528515788,13.7861723914,,13.3506195745,42.3134707948,
2000-06-08,18.2028814726,12.9784554396,19.4263680902,20.5633776847,14.0495609869,21.2862134206,13.5540286542,,13.4298655706,42.1184778418,
2000-06-09,18.1679095581,12.9602101883,19.4998516009,20.225138949,14.2052016284,21.597754325,13.321884917,,13.5976806211,42.2198741774,
2000-06-12,18.5817438792,13.039272944,19.5198925583,19.7254680894,14.1872430928,21.3948904803,13.4379567856,,13.541742271,41.3385060299,
2000-06-13,18.5817438792,12.6682861672,19.6000563881,20.1098302891,14.3488699129,21.1050849878,13.4221288035,,13.8307570802,42.2198741774,
2000-06-14,18.5526006171,13.0027824414,19.5599744732,20.179015485,14.534441447,21.4673418534,13.6542725407,,13.77481873,41.4399023655,
2000-06-15,18.2903112587,13.0027824414,19.7470234094,20.1328920211,14.8038194804,22.0759333875,13.3324369051,,13.7002342631,42.2666724861,
2000-06-16,18.5938674762,13.0633141035,19.4001545179,19.902582191,14.5324839666,21.829598719,12.7084714715,,13.5469864913,42.4148671303,
2000-06-19,18.4357463984,12.6417197756,19.2060190862,19.8794754779,14.5624849657,21.9600111906,13.0420688477,,13.767759156,43.7486189287,
2000-06-20,18.3361886828,12.4095373921,18.6102241407,19.4481501673,14.3044763734,21.9310306413,12.8726225614,,13.6221431431,43.8734144186,
2000-06-21,18.6699998469,12.3545468276,18.6838617182,19.3172121266,14.586485765,21.829598719,12.7773090253,,13.6644187598,44.2634003245,
2000-06-22,18.1722112688,12.3545468276,18.2755078791,19.232487512,14.2684751745,21.7788827578,12.7667186325,,13.5798675265,42.8984496537,
2000-06-23,18.4006083811,12.3606568903,18.4696433108,19.355723315,14.4364807695,21.3731550683,12.6767002929,,13.6221431431,41.9858826338,
2000-06-26,18.2541999758,12.079594005,18.911468776,19.355723315,14.6284871638,21.1702912236,12.8726225614,,13.5798675265,42.2666724861,
2000-06-27,18.1253605791,12.5622889602,18.998495004,19.902582191,14.8504945571,21.1268203998,12.9997072761,,13.2134788488,41.8532874258,
2000-06-28,17.9730958376,12.5378487093,19.2327963871,19.8332620518,14.8504945571,21.0326336147,12.8990985436,,13.3215165358,42.2666724861,
2000-06-29,18.0082338549,12.3056663258,18.8980801256,19.4943635934,14.9824989532,21.3514196564,12.8885081507,,13.1101384526,41.4399023655,
2000-06-30,17.7681240701,12.0001631896,18.9315517517,19.7100262487,15.1385041485,21.4166258922,12.5760915604,,12.8001172638,42.2666724861,
2000-07-03,17.8793944582,12.3362166394,19.1859361105,19.9796045679,15.1685051476,21.3731550683,12.809080204,,13.1805978137,42.5552620565,
2000-07-05,17.1414960954,12.3912072039,19.0185779797,20.2183739363,15.2045063466,21.5108126773,12.9467553116,,13.2980300821,41.1903113857,
2000-07-06,17.3113298455,12.0673738796,18.9650233779,20.3647164524,15.2285071459,21.4673418534,13.0473640441,,13.3121219543,41.8298882714,
2000-07-07,17.3933185525,12.012383315,19.0587439311,21.3506028767,15.1205035491,21.6484702862,13.2697622949,,13.4530406765,42.5084637478,
2000-07-10,17.4753072595,12.1834650713,19.0788269068,21.666394622,15.2645083448,21.4673418534,13.30682867,,13.4530406765,42.0482803787,
2000-07-11,18.1019352343,12.83113172,19.4470147945,21.8204393758,15.2705085446,21.2282523221,13.3703710274,,13.3309111173,41.7050927815,
2000-07-12,17.8618254496,12.7639210301,19.520652372,21.8820572773,14.9644983537,21.6194897369,13.5609980994,,13.3872786062,42.7736541638,
2000-07-13,17.5865776475,12.9105625354,19.6746218523,21.4738386798,14.7364907605,21.69194111,13.4286181883,,13.4483433858,43.6082240025,
2000-07-14,17.5690086389,12.6478298383,19.8754516092,21.7357147612,14.5684851655,22.0324625637,13.651016439,,13.2604517562,44.4115949688,
2000-07-17,17.3406115266,12.4523078312,19.9892551381,21.6124789582,14.6464877632,21.7571473458,13.3968470096,,13.1524140692,44.7781817203,
2000-07-18,17.4987326044,12.256785824,20.04280974,21.666394622,14.6644883627,21.4166258922,13.4180277954,,13.1007438711,43.8734144186,
2000-07-19,17.4518819146,12.256785824,19.8754516092,21.3891140652,14.6824889621,21.5542835011,13.3703710274,,13.2322680118,42.8984496537,
2000-07-20,17.2761918283,12.1651348831,20.1164473175,21.3274961636,14.4364807695,21.8948049548,13.7092635999,,13.0208899285,43.8032169555,
2000-07-21,16.9482370003,12.2201254477,20.0829756914,21.2812827375,14.4784821682,21.3514196564,13.6669020284,,13.1524140692,42.851651345,
2000-07-24,16.7725469139,12.2384556358,19.9357005363,20.9423842791,14.7784921593,21.1485558117,13.7516251715,,13.1101384526,41.7986893989,
2000-07-25,16.6202821724,12.0857040677,19.9758664877,20.9885977053,14.5144833672,21.155800949,13.7781011537,,13.2181761396,42.5084637478,
2000-07-26,16.7549779053,12.012383315,19.7281764541,20.9192775661,14.520483567,20.9891627908,13.7092635999,,13.0960465804,41.9468840432,
2000-07-27,17.3288988542,12.146804695,19.5942899495,21.0887267953,14.6284871638,21.1268203998,13.7516251715,,13.0443763822,40.7301280167,
2000-07-28,17.2059157937,12.0490436914,18.9315517517,20.4340365916,14.7484911602,20.8949760058,13.4550941705,,12.9598251489,39.2169827016,
2000-07-31,17.0946454057,12.1040342559,19.2261020619,20.025817994,14.586485765,21.1050849878,13.6827876177,,12.9974034748,40.0203536678,
2000-08-01,17.4108875612,12.1162543813,19.3733772169,20.3185030263,15.0785021503,21.2862134206,13.7781011537,,13.2839382099,39.5601702988,
2000-08-02,17.7446987253,12.189575134,19.2863509889,20.3185030263,15.0665017507,21.3731550683,13.7569203679,,13.5047108746,39.3885765002,
2000-08-03,17.4987326044,12.323996514,19.3198226151,20.2183739363,15.1505045482,21.4890772653,14.1222889228,,13.5281973283,40.1451491577,
2000-08-04,17.5690086389,12.2079053222,19.5608183234,20.1336493217,15.0365007516,21.9310306413,14.6676941567,,13.4530406765,40.1451491577,
2000-08-07,17.7974057512,12.4523078312,20.1365302932,20.67280596,14.8504945571,21.7571473458,14.7100557283,,13.7160889579,40.9719192783,
2000-08-08,17.8325437685,12.7578109673,20.3105827492,21.2889849752,14.9164967552,21.829598719,14.7100557283,,13.3590948617,41.0499164595,
2000-08-09,18.1546422602,12.7639210301,20.4913295304,20.9192775661,14.3044763734,21.6194897369,14.6094469958,,13.1430194877,41.1903113857,
2000-08-10,18.3186196742,12.5745090856,20.4377749286,20.3185030263,14.5624849657,21.6702056981,14.5300190491,,13.1430194877,40.3167429564,
2000-08-11,18.3010506655,12.83113172,20.6720763116,20.6034858208,14.6644883627,21.8006181697,14.7524172999,,13.2933327914,40.4649376006,
2000-08-14,18.5587294589,12.83113172,20.8796003938,20.8653619022,14.7124899612,22.0541979756,14.943044372,,13.373186734,41.2917077212,
2000-08-15,18.4825970881,12.9105625354,20.6185217098,20.2645873624,14.6824889621,21.9382757786,14.6676941567,,13.462435258,41.3853043386,
2000-08-16,18.7402758815,12.9838832881,20.5850500836,19.7639419126,14.75449136,21.9165403667,14.6094469958,,13.3121219543,41.6582944728,
2000-08-17,19.1795010975,12.9350027863,20.625216035,19.8794754779,14.7484911602,21.829598719,14.6835797461,,13.0960465804,42.2198741774,
2000-08-18,18.9628166576,12.7089304656,20.564967108,20.1490537971,14.5684851655,21.829598719,14.5776758171,,13.1665059414,42.2666724861,
2000-08-21,19.0330926921,12.6417197756,20.8595174181,19.6638128226,14.7184901611,21.8948049548,14.694170139,,13.2557544655,42.461665439,
2000-08-22,18.9803856662,12.5134084584,20.8126571415,20.0489247071,14.6644883627,21.6194897369,14.8530260324,,13.0960465804,42.461665439,
2000-08-23,19.4723179081,12.4584178939,20.712242263,19.9333911418,14.75449136,21.6484702862,14.6623989603,,13.1946896859,42.8750504993,
2000-08-24,19.0506617008,12.4767480821,20.9331549956,19.9333911418,14.6644883627,21.5905091877,14.6359229781,,13.1665059414,43.2728361234,
2000-08-25,19.1092250629,12.4095373921,21.0268755489,20.1105426086,14.7184901611,21.9527660532,14.4400007095,,13.1524140692,43.1324411973,
2000-08-28,19.1795010975,12.3912072039,21.3080372085,19.7870486256,14.6704885625,21.7354119339,14.7100557283,,13.3872786062,43.4834285126,
2000-08-29,19.1970701061,12.2201254477,21.1741507039,19.7023240111,14.4484811691,21.8368438563,14.5617902278,,13.2698463377,43.5302268213,
2000-08-30,19.0330926921,12.2506757613,20.973320947,19.4712568804,14.3824789711,21.9817466025,14.694170139,,13.4013704784,43.2416372509,
2000-08-31,18.9628166576,12.3850971412,21.1272904273,19.1939763235,14.4124799702,21.8513341309,15.0754242831,,13.5047108746,44.0918065259,
2000-09-01,19.1502194164,12.256785824,21.3147315338,19.579088208,14.3284771727,21.829598719,14.8265500501,,13.6644187598,44.1152056802,
2000-09-05,19.1502194164,12.5072983957,21.3147315338,19.7870486256,14.2804755741,21.3948904803,15.0065867293,,13.7160889579,43.116841761,
2000-09-06,19.5718756237,12.7150405283,21.4218407374,20.0720314202,14.1004695795,21.3079488325,15.1230810511,,13.8851914245,42.0248812244,
2000-09-07,19.4840305805,12.1040342559,21.2946485581,19.902582191,14.2324739756,21.1340655371,15.0012915329,,13.8851914245,42.7034567007,
2000-09-08,19.2556334682,11.8962921233,21.0469585245,20.2799918378,14.2204735759,21.1485558117,15.3401841054,,14.326736754,41.3385060299,
2000-09-11,19.8646924344,11.8168613079,20.9398493209,20.6496992469,14.286475774,21.2282523221,15.6473054993,,14.6555471057,40.2699446476,
2000-09-12,19.8412670895,11.7435405552,20.8796003938,20.6496992469,14.4004795706,21.2137620475,15.6208295171,,14.6226660705,39.6849657887,
2000-09-13,19.5074559254,11.6885499907,20.9398493209,20.6496992469,14.4004795706,21.4383613041,15.5202207846,,14.5193256743,40.0749516947,
2000-09-14,19.4547488995,11.4746977953,20.9197663452,20.5341656816,14.250474575,21.2137620475,15.4619736237,,14.326736754,40.293343802,
2000-09-15,19.9601331457,11.2974143254,20.3945028103,20.3540180442,14.2326299808,21.1268203998,15.2120085803,,14.4589232127,39.5991688894,
2000-09-18,19.9954191795,11.2543882643,20.1595431005,19.9447756481,14.2506993375,21.0905947132,14.7074203068,,14.3689397403,38.7100010239,
2000-09-19,19.4602476662,10.9470592566,19.9312965253,19.6050272437,14.2687686942,20.9529371043,15.0207961819,,14.1321411289,40.2153466208,
2000-09-20,19.0779822995,10.8118344931,20.0319935437,19.2189495114,14.1543294349,20.5472094149,14.8083379615,,13.8811346008,40.3635412651,
2000-09-21,18.9309571585,10.7749550122,20.0991248894,19.9293325388,14.5337859262,20.7428281223,14.6383713852,,13.9853259898,39.5367711445,
2000-09-22,18.80745604,10.7565152717,19.951435929,19.7980661098,15.0216585578,20.5616996895,14.9198785272,,14.340523907,38.4136117354,
2000-09-25,18.5251677692,10.725782371,20.5354786362,19.4969254786,14.8891499418,20.8659954565,15.1642054807,,14.444715296,37.6102407691,
2000-09-26,18.9662431923,10.6212905083,20.5623311744,19.0645184185,14.7566413258,20.8659954565,15.063287826,,14.653098074,36.814669521,
2000-09-27,19.3249845364,10.5721178671,20.3945028103,19.2421141754,14.7686875636,20.5109837283,15.073910737,,14.591530435,36.5650785412,
2000-09-28,19.2485314631,10.8917400352,20.6630281929,19.5432548065,14.9915429632,21.1123301251,15.4510240782,,15.0651276579,37.8286328764,
2000-09-29,19.2720554857,11.1683361422,20.5153392325,19.2189495114,15.0457510334,21.0543690266,15.4032209786,,15.2877183526,36.1750926353,
2000-10-02,19.6660828636,10.9101797756,20.3072320609,18.9178088803,15.0216585578,21.3296842445,15.6209906545,,15.3777018249,35.9021025011,
2000-10-03,19.6543208523,11.5125446308,20.7033070003,19.0645184185,15.0216585578,21.4093807549,15.605056288,,15.1835269636,34.9505368906,
2000-10-04,19.0779822995,11.6231830736,20.8509959607,19.4042668229,14.8951730607,21.5760189131,15.4032209786,,15.1835269636,35.894302783,
2000-10-05,19.0485772713,11.5063980507,20.8711353644,19.1494555196,15.2445139574,21.7716376205,15.5519417329,,15.316134186,35.3795213871,
2000-10-06,18.9662431923,11.4080527682,20.3072320609,18.5471742573,15.1601902927,21.2572328714,14.9039441607,,15.2450946025,34.646347884,
2000-10-09,19.2602934744,11.438785669,20.4347816177,18.662997577,15.0939359847,21.1268203998,14.6755515738,,15.2450946025,34.451354931,
2000-10-10,19.6896068862,11.4941048904,20.1595431005,18.6784406863,15.3107682654,21.1485558117,14.250635133,,15.2166787692,33.4451912937,
2000-10-11,19.8777990667,11.1867758826,19.8037469685,18.1456534158,15.2926989087,20.6124156507,14.2771924105,,14.9798801578,32.3688301932,
2000-10-12,20.1777303544,10.9900853176,19.3539669526,16.879318454,15.3890688112,19.9241276061,13.4432938955,,14.7714973797,31.2456707841,
2000-10-13,19.4073186154,10.7380755313,19.951435929,17.226788413,15.1963290061,20.3008747463,14.1444060228,,14.9940880744,33.8819755083,
2000-10-16,19.2250074405,10.725782371,20.2266744461,17.5279290442,15.4131612868,20.1052560389,14.2665694995,,15.0793355745,33.3437949581,
2000-10-17,19.2308884462,10.6335836686,19.6761974118,17.0491926562,15.5456699028,19.1126722272,13.8788332473,,15.2829823804,32.4702265288,
2000-10-18,18.9780052036,10.7565152717,19.3204012798,17.3734979513,15.5396467839,19.4242131316,13.719489582,,15.1551111302,31.9554451329,
2000-10-19,19.0662202882,10.7380755313,19.6560580081,18.0838809786,15.2565601952,19.6560575256,14.3674871542,,15.0793355745,34.7945425282,
2000-10-20,19.4426046492,10.5905576076,19.7634681611,17.7595756835,15.3589532166,20.061785215,14.4259131648,,14.9988240467,35.3171236422,
2000-10-23,19.1309113503,10.6704631496,19.9917147363,17.8676774485,15.5215774272,20.3515907074,14.1815862113,,15.316134186,35.0987315348,
2000-10-24,18.80745604,11.1007237604,20.3072320609,17.8831205578,15.5637392595,20.4023066686,14.542765186,,15.2498305748,34.4201560585,
2000-10-25,18.3487376,11.0269647986,19.9312965253,17.6128661453,15.931149513,20.0400498031,14.6224370187,,15.1551111302,31.9944437235,
2000-10-26,18.431071679,11.2175087834,20.0319935437,17.5510937081,15.9612651075,20.3226101582,14.1497174783,,15.1030154357,32.7588160992,
2000-10-27,18.3075705605,11.1806293025,20.0252804092,17.7209679103,15.7805715402,20.503738591,14.6171255632,,15.4534773806,33.0396059515,
2000-10-30,18.6192638595,12.0657368448,20.2468138498,18.1688180797,16.1479817937,20.8949760058,15.1482711141,,16.0502098813,32.5872223006,
2000-10-31,18.7486459836,12.151788967,20.9785455175,18.9795813174,16.0937737235,21.3731550683,15.2704345909,,16.1780811315,34.1003676156,
2000-11-01,19.3543895646,12.0534436845,20.9986849212,19.1340124103,16.0757043668,21.5180578146,15.2066971247,,16.0786257147,33.4451912937,
2000-11-02,18.6721929103,11.9673915623,20.9584061138,19.3038866125,15.9492188697,21.713676522,15.2810575019,,16.0880976592,34.3031602867,
2000-11-03,18.6016208426,11.9858313028,20.7905777497,19.0259106453,15.864895205,21.6339800115,15.2385658578,,16.0123221035,34.5605509846,
2000-11-06,18.6721929103,11.9981244631,20.9785455175,19.2807219486,16.1660511504,21.7788827578,15.4457126227,,15.9412825201,34.0301701526,
2000-11-07,18.8192180513,12.1394958067,21.0658162668,19.0876830825,16.0094500588,21.8730695428,15.3925980676,,15.960226409,34.2719614142,
2000-11-08,19.0015292262,12.2747205701,20.924840441,19.3038866125,16.3768603122,21.69194111,15.1217138366,,16.0454739091,32.4702265288,
2000-11-09,18.8015750344,12.1026163258,21.0658162668,18.554895812,16.3949296689,20.6921121611,15.2279429468,,16.1307214092,31.9944437235,
2000-11-10,18.8545040851,11.9305120814,20.5824705781,17.6978032464,16.4792533336,20.6124156507,15.063287826,,16.1638732148,30.2239077106,
2000-11-13,18.7074789441,11.9735381425,20.1998219079,18.1919827436,15.991380702,20.1704622747,14.7074203068,,16.2349127982,30.1303110931,
2000-11-14,18.8192180513,12.071883425,20.6026099818,18.7402131234,16.190143626,20.6631316118,14.7870921395,,15.9554904368,31.76045218,
2000-11-15,19.1897214067,12.1394958067,20.6428887892,18.9178088803,16.2262823395,20.7645635342,14.6755515738,,15.9412825201,31.9788442873,
2000-11-16,19.2602934744,11.7768475775,20.7502989423,18.7093269049,16.2624210529,20.5109837283,14.6224370187,,16.125985437,30.9570812137,
2000-11-17,19.1015063221,11.7645544172,20.6630281929,18.7016053502,16.2624210529,20.3805712567,14.5055849974,,15.8797148811,31.1988724754,
2000-11-20,19.0132912374,11.6293296538,20.367650272,18.2460336262,16.2142361016,20.2646490597,14.0753571011,,16.0360019646,29.9353181402,
2000-11-21,19.4426046492,11.5371309515,20.6227493855,18.0993240879,16.4912995714,19.7864699972,14.1072258342,,15.8797148811,30.0757130663,
2000-11-22,19.1309113503,11.5248377912,20.2870926572,17.9062852218,16.4310683824,19.5980964271,13.7672926816,,15.9981141868,28.9837525297,
2000-11-24,19.4073186154,11.678502295,20.6227493855,18.0221085415,16.2624210529,19.6850380748,13.8682103363,,15.9696983534,30.1303110931,
2000-11-27,19.2485314631,11.678502295,20.6630281929,18.6784406863,16.5936925929,19.8082054091,14.0594227346,,15.85603502,29.9587172945,
2000-11-28,19.2308884462,11.6969420355,20.4012159448,18.6012251398,16.7683630412,19.5618707405,14.2081434889,,16.0880976592,28.7497609861,
2000-11-29,18.3899046395,11.9673915623,20.569044309,18.8714795524,16.9430334896,19.6053415644,14.5586995525,,16.1922890482,28.6171657781,
2000-11-30,17.7606370359,11.8444599592,20.2669532535,18.5085664841,16.6479006631,19.4242131316,14.4896506309,,16.168609187,27.104020463,
2000-12-01,18.1605454195,12.2378410892,20.4414947522,18.531731148,16.4009527878,19.5618707405,14.4099787983,,15.85603502,27.4550077784,
2000-12-04,18.4722387185,12.8893785856,20.9986849212,19.2343926207,16.7141549711,19.5763610151,14.3409298766,,16.0265300202,27.299013416,
2000-12-05,18.0840923462,12.9877238681,21.7639822617,19.6899643448,16.5816463551,20.0835206269,14.9411243493,,16.1307214092,29.8807201133,
2000-12-06,17.9370672051,12.6988346008,21.3343416495,19.5664194705,16.2624210529,20.3008747463,14.8720754276,,16.1922890482,29.0539499927,
2000-12-07,18.2311174872,12.311600051,21.2739234384,19.3038866125,16.4973226903,19.9603532926,14.9039441607,,16.1828171037,28.0945846641,
